species_class,species_key,B_Index,N_Index,N_Atomid,Cl_Index,conf_id,calc_stage,log_found,log_path,log_source,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
BN_complex_r,B_00407_Nu_00183_Naid_00002,407.0,183.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00183_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7683,0.7501,0.7501,0.018299999999999983,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00197_Naid_00002,407.0,197.0,2.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00197_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7521,0.75,0.75,0.0020999999999999908,0.0
BN_complex_r,B_00407_Nu_00197_Naid_00002,407.0,197.0,2.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00197_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0
BN_complex_r,B_00407_Nu_00198_Naid_00002,407.0,198.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00198_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.752,0.75,0.75,0.0020000000000000018,0.0
BN_complex_r,B_00407_Nu_00198_Naid_00002,407.0,198.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00198_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0
BN_complex_r,B_00407_Nu_00199_Naid_00002,407.0,199.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00199_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.757,0.75,0.75,0.007000000000000006,0.0
BN_complex_r,B_00407_Nu_00199_Naid_00002,407.0,199.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00199_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7618,0.7501,0.7501,0.011800000000000033,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00206_Naid_00002,407.0,206.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00206_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7522,0.75,0.75,0.0021999999999999797,0.0
BN_complex_r,B_00407_Nu_00206_Naid_00002,407.0,206.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00206_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0
BN_complex_r,B_00407_Nu_00217_Naid_00002,407.0,217.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00217_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0
BN_complex_r,B_00407_Nu_00217_Naid_00002,407.0,217.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00217_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7542,0.75,0.75,0.0041999999999999815,0.0
BN_complex_r,B_00407_Nu_00221_Naid_00002,407.0,221.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00221_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0
BN_complex_r,B_00407_Nu_00221_Naid_00002,407.0,221.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00221_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7538,0.75,0.75,0.0038000000000000256,0.0
BN_complex_r,B_00407_Nu_00233_Naid_00002,407.0,233.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00233_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7643,0.7501,0.7501,0.01429999999999998,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00233_Naid_00002,407.0,233.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00233_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7747,0.7501,0.7501,0.024700000000000055,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00235_Naid_00007,407.0,235.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00235_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.766,0.7502,0.7502,0.016000000000000014,0.00019999999999997797
BN_complex_r,B_00407_Nu_00235_Naid_00007,407.0,235.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00235_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7749,0.7504,0.7504,0.024900000000000033,0.00039999999999995595
BN_complex_r,B_00407_Nu_00237_Naid_00007,407.0,237.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00237_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7757,0.7504,0.7504,0.025699999999999945,0.00039999999999995595
BN_complex_r,B_00407_Nu_00237_Naid_00007,407.0,237.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00237_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.788,0.7509,0.7509,0.038000000000000034,0.0009000000000000119
BN_complex_r,B_00407_Nu_00238_Naid_00005,407.0,238.0,5.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00238_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7748,0.7505,0.7505,0.024800000000000044,0.0004999999999999449
BN_complex_r,B_00407_Nu_00238_Naid_00005,407.0,238.0,5.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00238_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7886,0.7511,0.7511,0.03859999999999997,0.0010999999999999899
BN_complex_r,B_00407_Nu_00239_Naid_00007,407.0,239.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00239_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7738,0.7504,0.7504,0.023800000000000043,0.00039999999999995595
BN_complex_r,B_00407_Nu_00239_Naid_00007,407.0,239.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00239_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7879,0.751,0.751,0.037900000000000045,0.0010000000000000009
BN_complex_r,B_00407_Nu_00247_Naid_00007,407.0,247.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00247_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7683,0.7502,0.7502,0.018299999999999983,0.00019999999999997797
BN_complex_r,B_00407_Nu_00247_Naid_00007,407.0,247.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00247_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.778,0.7505,0.7505,0.028000000000000025,0.0004999999999999449
BN_complex_r,B_00407_Nu_00248_Naid_00004,407.0,248.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00248_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7779,0.7505,0.7505,0.027900000000000036,0.0004999999999999449
BN_complex_r,B_00407_Nu_00248_Naid_00004,407.0,248.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00248_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7909,0.7511,0.7511,0.04090000000000005,0.0010999999999999899
BN_complex_r,B_00407_Nu_00249_Naid_00007,407.0,249.0,7.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00249_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7756,0.7504,0.7504,0.025599999999999956,0.00039999999999995595
BN_complex_r,B_00407_Nu_00249_Naid_00007,407.0,249.0,7.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00249_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7882,0.7509,0.7509,0.03820000000000001,0.0009000000000000119
BN_complex_r,B_00407_Nu_00251_Naid_00004,407.0,251.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00251_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7761,0.7504,0.7504,0.026100000000000012,0.00039999999999995595
BN_complex_r,B_00407_Nu_00251_Naid_00004,407.0,251.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00251_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7886,0.751,0.751,0.03859999999999997,0.0010000000000000009
BN_complex_r,B_00407_Nu_00261_Naid_00009,407.0,261.0,9.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00261_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7612,0.7501,0.7501,0.011199999999999988,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00261_Naid_00009,407.0,261.0,9.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00261_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7693,0.7503,0.7503,0.019299999999999984,0.00029999999999996696
BN_complex_r,B_00407_Nu_00266_Naid_00005,407.0,266.0,5.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00266_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7754,0.7504,0.7504,0.025399999999999978,0.00039999999999995595
BN_complex_r,B_00407_Nu_00266_Naid_00005,407.0,266.0,5.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00266_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7931,0.7512,0.7512,0.04310000000000003,0.0011999999999999789
BN_complex_r,B_00407_Nu_00270_Naid_00003,407.0,270.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00270_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7749,0.7504,0.7504,0.024900000000000033,0.00039999999999995595
BN_complex_r,B_00407_Nu_00270_Naid_00003,407.0,270.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00270_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7852,0.7508,0.7508,0.03520000000000001,0.0008000000000000229
BN_complex_r,B_00407_Nu_00271_Naid_00003,407.0,271.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00271_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7727,0.7503,0.7503,0.022700000000000053,0.00029999999999996696
BN_complex_r,B_00407_Nu_00271_Naid_00003,407.0,271.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00271_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7831,0.7507,0.7507,0.03310000000000002,0.0007000000000000339
BN_complex_r,B_00407_Nu_00278_Naid_00003,407.0,278.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00278_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7772,0.7505,0.7505,0.027200000000000002,0.0004999999999999449
BN_complex_r,B_00407_Nu_00278_Naid_00003,407.0,278.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00278_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7903,0.751,0.751,0.0403,0.0010000000000000009
BN_complex_r,B_00407_Nu_00279_Naid_00003,407.0,279.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00279_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7753,0.7504,0.7504,0.02529999999999999,0.00039999999999995595
BN_complex_r,B_00407_Nu_00279_Naid_00003,407.0,279.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00279_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7881,0.7509,0.7509,0.03810000000000002,0.0009000000000000119
BN_complex_r,B_00407_Nu_00282_Naid_00003,407.0,282.0,3.0,,2,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00282_r_0002.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.774,0.7504,0.7504,0.02400000000000002,0.00039999999999995595
BN_complex_r,B_00407_Nu_00282_Naid_00003,407.0,282.0,3.0,,2,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00282_r_0002.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7873,0.7508,0.7508,0.0373,0.0008000000000000229
BN_complex_r,B_00407_Nu_00286_Naid_00002,407.0,286.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00286_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7706,0.7503,0.7503,0.02059999999999995,0.00029999999999996696
BN_complex_r,B_00407_Nu_00286_Naid_00002,407.0,286.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00286_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7784,0.7505,0.7505,0.02839999999999998,0.0004999999999999449
BN_complex_r,B_00407_Nu_00290_Naid_00002,407.0,290.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00290_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7703,0.7503,0.7503,0.020299999999999985,0.00029999999999996696
BN_complex_r,B_00407_Nu_00290_Naid_00002,407.0,290.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00290_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7804,0.7506,0.7506,0.030399999999999983,0.0006000000000000449
BN_complex_r,B_00407_Nu_00291_Naid_00002,407.0,291.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00291_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7682,0.7502,0.7502,0.018199999999999994,0.00019999999999997797
BN_complex_r,B_00407_Nu_00291_Naid_00002,407.0,291.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00291_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7772,0.7504,0.7504,0.027200000000000002,0.00039999999999995595
BN_complex_r,B_00407_Nu_00294_Naid_00003,407.0,294.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00294_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7669,0.7502,0.7502,0.016900000000000026,0.00019999999999997797
BN_complex_r,B_00407_Nu_00294_Naid_00003,407.0,294.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00294_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7744,0.7504,0.7504,0.024399999999999977,0.00039999999999995595
BN_complex_r,B_00407_Nu_00296_Naid_00002,407.0,296.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00296_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7708,0.7502,0.7502,0.02080000000000004,0.00019999999999997797
BN_complex_r,B_00407_Nu_00296_Naid_00002,407.0,296.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00296_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7854,0.7506,0.7506,0.03539999999999999,0.0006000000000000449
BN_complex_r,B_00407_Nu_00297_Naid_00002,407.0,297.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00297_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7681,0.7502,0.7502,0.018100000000000005,0.00019999999999997797
BN_complex_r,B_00407_Nu_00297_Naid_00002,407.0,297.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00297_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7792,0.7505,0.7505,0.029200000000000004,0.0004999999999999449
BN_complex_r,B_00407_Nu_00303_Naid_00002,407.0,303.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00303_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7725,0.7503,0.7503,0.022499999999999964,0.00029999999999996696
BN_complex_r,B_00407_Nu_00303_Naid_00002,407.0,303.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00303_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7842,0.7508,0.7508,0.03420000000000001,0.0008000000000000229
BN_complex_r,B_00407_Nu_00304_Naid_00003,407.0,304.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00304_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7723,0.7503,0.7503,0.022299999999999986,0.00029999999999996696
BN_complex_r,B_00407_Nu_00304_Naid_00003,407.0,304.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00304_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7827,0.7507,0.7507,0.03269999999999995,0.0007000000000000339
BN_complex_r,B_00407_Nu_00305_Naid_00004,407.0,305.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00305_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7691,0.7502,0.7502,0.019100000000000006,0.00019999999999997797
BN_complex_r,B_00407_Nu_00305_Naid_00004,407.0,305.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00305_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7797,0.7505,0.7505,0.02969999999999995,0.0004999999999999449
BN_complex_r,B_00407_Nu_00309_Naid_00003,407.0,309.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00309_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7724,0.7503,0.7503,0.022399999999999975,0.00029999999999996696
BN_complex_r,B_00407_Nu_00309_Naid_00003,407.0,309.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00309_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7831,0.7507,0.7507,0.03310000000000002,0.0007000000000000339
BN_complex_r,B_00407_Nu_00312_Naid_00002,407.0,312.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00312_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7746,0.7504,0.7504,0.024599999999999955,0.00039999999999995595
BN_complex_r,B_00407_Nu_00312_Naid_00002,407.0,312.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00312_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7844,0.7507,0.7507,0.034399999999999986,0.0007000000000000339
BN_complex_r,B_00407_Nu_00318_Naid_00005,407.0,318.0,5.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00318_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7749,0.7504,0.7504,0.024900000000000033,0.00039999999999995595
BN_complex_r,B_00407_Nu_00318_Naid_00005,407.0,318.0,5.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00318_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7888,0.7509,0.7509,0.038799999999999946,0.0009000000000000119
BN_complex_r,B_00407_Nu_00319_Naid_00003,407.0,319.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00319_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.772,0.7503,0.7503,0.02200000000000002,0.00029999999999996696
BN_complex_r,B_00407_Nu_00319_Naid_00003,407.0,319.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00319_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7852,0.7508,0.7508,0.03520000000000001,0.0008000000000000229
BN_complex_r,B_00407_Nu_00322_Naid_00002,407.0,322.0,2.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00322_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7741,0.7503,0.7503,0.02410000000000001,0.00029999999999996696
BN_complex_r,B_00407_Nu_00322_Naid_00002,407.0,322.0,2.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00322_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7875,0.7508,0.7508,0.03749999999999998,0.0008000000000000229
BN_complex_r,B_00407_Nu_00324_Naid_00003,407.0,324.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00324_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7744,0.7504,0.7504,0.024399999999999977,0.00039999999999995595
BN_complex_r,B_00407_Nu_00324_Naid_00003,407.0,324.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00324_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7855,0.7508,0.7508,0.035499999999999976,0.0008000000000000229
BN_complex_r,B_00407_Nu_00336_Naid_00002,407.0,336.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00336_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7593,0.75,0.75,0.009299999999999975,0.0
BN_complex_r,B_00407_Nu_00336_Naid_00002,407.0,336.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00336_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7615,0.7501,0.7501,0.011499999999999955,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00339_Naid_00004,407.0,339.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00407_Nu_00339_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.757,0.75,0.75,0.007000000000000006,0.0
BN_complex_r,B_00407_Nu_00339_Naid_00004,407.0,339.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00407_Nu_00339_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7586,0.7501,0.7501,0.008600000000000052,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00352_Naid_00007,407.0,352.0,7.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r_d\B_00407_Nu_00352_Naid_00007_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7687,0.7501,0.7501,0.01870000000000005,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00352_Naid_00007,407.0,352.0,7.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00407_Nu_00352_Naid_00007_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7767,0.7503,0.7503,0.026699999999999946,0.00029999999999996696
BN_complex_r,B_00407_Nu_00356_Naid_00008,407.0,356.0,8.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r_d\B_00407_Nu_00356_Naid_00008_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7668,0.7501,0.7501,0.016800000000000037,9.999999999998899e-05
BN_complex_r,B_00407_Nu_00356_Naid_00008,407.0,356.0,8.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00407_Nu_00356_Naid_00008_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7743,0.7503,0.7503,0.02429999999999999,0.00029999999999996696
