component_type,component_key,log_path,log_found,log_source,target_atom_index,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,n_spin_atoms,target_spin_density,max_abs_spin_density,dominant_spin_density,sum_spin_density,total_abs_spin_density,B_Index,N_Index,N_Atomid,Cl_Index
BN_radical_complex_r,BN_00413_00074,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00074_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7591,0.7501,0.7501,0.009099999999999997,9.999999999998899e-05,39,-0.083066,0.609433,0.609433,1.0000009999999997,1.2125770000000002,413.0,74.0,2.0,
BN_radical_complex_r,BN_00413_00081,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00081_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,51,0.898443,0.898443,0.898443,1.000001,2.018187,413.0,81.0,4.0,
BN_radical_complex_r,BN_00413_00085,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00085_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7538,0.75,0.75,0.0038000000000000256,0.0,63,0.920797,0.920797,0.920797,1.000003,2.1445090000000007,413.0,85.0,4.0,
BN_radical_complex_r,BN_00413_00086,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00086_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7538,0.75,0.75,0.0038000000000000256,0.0,45,0.927401,0.927401,0.927401,1.0000020000000003,1.7251400000000001,413.0,86.0,7.0,
BN_radical_complex_r,BN_00413_00090,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00090_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,38,0.895668,0.895668,0.895668,0.9999979999999999,1.7021279999999999,413.0,90.0,2.0,
BN_radical_complex_r,BN_00413_00095,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00095_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7525,0.75,0.75,0.0024999999999999467,0.0,37,0.795362,0.795362,0.795362,0.9999960000000001,1.7713120000000002,413.0,95.0,2.0,
BN_radical_complex_r,BN_00413_00113,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00113_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,50,0.895975,0.895975,0.895975,0.9999979999999999,1.723226,413.0,113.0,3.0,
BN_radical_complex_r,BN_00413_00114,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00114_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,46,0.855521,0.855521,0.855521,0.9999989999999996,1.643867,413.0,114.0,1.0,
BN_radical_complex_r,BN_00413_00116,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00116_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7544,0.75,0.75,0.0043999999999999595,0.0,66,0.7689,0.7689,0.7689,1.0000040000000001,2.144148,413.0,116.0,7.0,
BN_radical_complex_r,BN_00413_00127,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00127_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7545,0.75,0.75,0.0044999999999999485,0.0,56,0.901768,0.901768,0.901768,1.0000019999999998,2.252896,413.0,127.0,7.0,
BN_radical_complex_r,BN_00413_00133,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00133_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,55,0.899816,0.899816,0.899816,0.9999989999999999,2.089497,413.0,133.0,2.0,
BN_radical_complex_r,BN_00413_00137,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00137_r_0004.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0,58,0.580076,0.580076,0.580076,0.9999980000000003,2.24518,413.0,137.0,5.0,
BN_radical_complex_r,BN_00413_00138,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00138_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0,71,1.036972,1.036972,1.036972,0.999999,2.901479,413.0,138.0,4.0,
BN_radical_complex_r,BN_00413_00141,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00141_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0,27,0.693951,0.693951,0.693951,0.9999979999999999,1.618872,413.0,141.0,1.0,
BN_radical_complex_r,BN_00413_00142,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00142_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,48,1.112602,1.112602,1.112602,1.0000040000000001,2.0858060000000003,413.0,142.0,3.0,
BN_radical_complex_r,BN_00413_00147,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00147_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.757,0.75,0.75,0.007000000000000006,0.0,50,0.421605,0.421605,0.421605,1.0000010000000001,1.339855,413.0,147.0,4.0,
BN_radical_complex_r,BN_00413_00157,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00157_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7572,0.75,0.75,0.007199999999999984,0.0,37,0.352357,0.352357,0.352357,0.9999980000000002,1.244008,413.0,157.0,2.0,
BN_radical_complex_r,BN_00413_00172,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00172_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,40,0.230072,0.574866,0.574866,1.0,1.097118,413.0,172.0,2.0,
BN_radical_complex_r,BN_00413_00173,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00173_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,40,0.277782,0.553035,0.553035,0.9999980000000002,1.18287,413.0,173.0,2.0,
BN_radical_complex_r,BN_00413_00174,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00174_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7525,0.75,0.75,0.0024999999999999467,0.0,48,0.347138,0.473692,0.473692,1.0,1.207122,413.0,174.0,8.0,
BN_radical_complex_r,BN_00413_00176,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00176_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,44,0.277502,0.578045,0.578045,1.0000010000000001,1.243697,413.0,176.0,2.0,
BN_radical_complex_r,BN_00413_00177,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00177_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,39,0.253216,0.524228,0.524228,1.0000010000000001,1.1419650000000001,413.0,177.0,2.0,
BN_radical_complex_r,BN_00413_00180,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00180_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7799,0.7506,0.7506,0.029900000000000038,0.0006000000000000449,44,0.253057,0.253057,0.253057,1.0000010000000001,1.7316989999999999,413.0,180.0,0.0,
BN_radical_complex_r,BN_00413_00183,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00183_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7698,0.7501,0.7501,0.01980000000000004,9.999999999998899e-05,42,0.229575,0.395743,0.395743,1.000001,1.324981,413.0,183.0,2.0,
BN_radical_complex_r,BN_00413_00184,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00184_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7764,0.7502,0.7502,0.02639999999999998,0.00019999999999997797,44,-0.004219,0.273246,0.273246,1.0000010000000001,1.1353529999999998,413.0,184.0,2.0,
BN_radical_complex_r,BN_00413_00194,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00194_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,40,0.206071,0.574333,0.574333,1.0000019999999998,1.08127,413.0,194.0,2.0,
BN_radical_complex_r,BN_00413_00195,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00195_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7543,0.75,0.75,0.0042999999999999705,0.0,48,0.101436,0.70985,0.70985,1.000003,1.1110790000000001,413.0,195.0,2.0,
BN_radical_complex_r,BN_00413_00206,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00206_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0,46,0.200674,0.502837,0.502837,1.000003,1.1335450000000002,413.0,206.0,2.0,
BN_radical_complex_r,BN_00413_00211,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00211_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7537,0.75,0.75,0.0037000000000000366,0.0,55,0.240034,0.463462,0.463462,1.000002,1.3110419999999996,413.0,211.0,11.0,
BN_radical_complex_r,BN_00413_00217,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00217_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0,41,0.281599,0.472408,0.472408,0.9999999999999999,1.10152,413.0,217.0,2.0,
BN_radical_complex_r,BN_00413_00219,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00219_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7631,0.7501,0.7501,0.0131,9.999999999998899e-05,45,0.215275,0.299694,0.299694,1.0000009999999997,1.4208890000000003,413.0,219.0,4.0,
BN_radical_complex_r,BN_00413_00220,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00220_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0,36,0.211777,0.49465,0.49465,1.0000019999999998,1.1041919999999996,413.0,220.0,2.0,
BN_radical_complex_r,BN_00413_00221,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00221_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7539,0.75,0.75,0.0039000000000000146,0.0,50,0.298474,0.519257,0.519257,1.0000019999999998,1.340022,413.0,221.0,2.0,
BN_radical_complex_r,BN_00413_00223,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00223_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7635,0.7501,0.7501,0.013499999999999956,9.999999999998899e-05,43,0.164106,0.481796,0.481796,0.9999999999999997,1.566828,413.0,223.0,2.0,
BN_radical_complex_r,BN_00413_00234,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00234_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7876,0.7509,0.7509,0.03759999999999997,0.0009000000000000119,42,0.158622,0.451377,0.451377,1.000002,1.9323460000000003,413.0,234.0,6.0,
BN_radical_complex_r,BN_00413_00248,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00248_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.789,0.7509,0.7509,0.039000000000000035,0.0009000000000000119,34,0.130334,0.484283,0.484283,0.9999970000000001,1.8379129999999997,413.0,248.0,4.0,
BN_radical_complex_r,BN_00413_00249,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00249_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7858,0.7508,0.7508,0.035800000000000054,0.0008000000000000229,40,0.124749,0.485961,0.485961,1.000001,1.799807,413.0,249.0,7.0,
BN_radical_complex_r,BN_00413_00251,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00251_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7864,0.7508,0.7508,0.03639999999999999,0.0008000000000000229,37,0.132587,0.508386,0.508386,0.9999990000000001,1.867565,413.0,251.0,4.0,
BN_radical_complex_r,BN_00413_00253,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00253_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7859,0.7508,0.7508,0.03590000000000004,0.0008000000000000229,34,0.133226,0.55623,0.55623,1.0,1.865486,413.0,253.0,7.0,
BN_radical_complex_r,BN_00413_00267,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00267_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7916,0.751,0.751,0.04159999999999997,0.0010000000000000009,36,0.120308,0.444082,0.444082,0.9999990000000002,1.784613,413.0,267.0,6.0,
BN_radical_complex_r,BN_00413_00271,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00271_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7808,0.7506,0.7506,0.03080000000000005,0.0006000000000000449,34,0.112697,0.492466,0.492466,0.9999970000000002,1.6464429999999999,413.0,271.0,3.0,
BN_radical_complex_r,BN_00413_00272,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00272_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7786,0.7505,0.7505,0.02859999999999996,0.0004999999999999449,42,0.140839,0.447538,0.447538,0.9999999999999999,1.7594679999999998,413.0,272.0,4.0,
BN_radical_complex_r,BN_00413_00274,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00274_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.789,0.7509,0.7509,0.039000000000000035,0.0009000000000000119,38,0.120967,0.480329,0.480329,0.999999,1.7460349999999998,413.0,274.0,7.0,
BN_radical_complex_r,BN_00413_00275,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00275_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7981,0.7513,0.7513,0.04810000000000003,0.0012999999999999678,46,0.091822,0.5514,0.5514,0.9999969999999999,2.0903890000000005,413.0,275.0,7.0,
BN_radical_complex_r,BN_00413_00287,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00287_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7567,0.75,0.75,0.006700000000000039,0.0,31,0.113345,0.764318,0.764318,0.999999,1.0540049999999999,413.0,287.0,4.0,
BN_radical_complex_r,BN_00413_00295,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00295_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7742,0.7504,0.7504,0.0242,0.00039999999999995595,33,0.089726,0.40765,0.40765,1.0000010000000001,1.562257,413.0,295.0,2.0,
BN_radical_complex_r,BN_00413_00300,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00300_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.8003,0.7516,0.7516,0.05030000000000001,0.0016000000000000458,37,0.078627,0.446217,0.446217,1.000001,2.144807,413.0,300.0,8.0,
BN_radical_complex_r,BN_00413_00303,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00303_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7826,0.7507,0.7507,0.03259999999999996,0.0007000000000000339,45,0.119264,0.455184,0.455184,0.9999990000000002,1.814579,413.0,303.0,2.0,
BN_radical_complex_r,BN_00413_00309,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00309_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7824,0.7506,0.7506,0.032399999999999984,0.0006000000000000449,33,0.095921,0.438947,0.438947,1.0,1.671274,413.0,309.0,3.0,
BN_radical_complex_r,BN_00413_00310_Naid_00004,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00413_Nu_00310_Naid_00004_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7592,0.75,0.75,0.009199999999999986,0.0,32,0.150242,0.719681,0.719681,1.000002,1.135024,413.0,310.0,4.0,
BN_radical_complex_r,BN_00413_00311,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00311_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7556,0.75,0.75,0.005600000000000049,0.0,37,0.075324,0.795,0.795,1.0000010000000001,1.1287209999999999,413.0,311.0,6.0,
BN_radical_complex_r,BN_00413_00312,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00312_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7826,0.7506,0.7506,0.03259999999999996,0.0006000000000000449,33,0.10684,0.560731,0.560731,1.000001,1.794251,413.0,312.0,2.0,
BN_radical_complex_r,BN_00413_00315,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00315_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7806,0.7506,0.7506,0.03059999999999996,0.0006000000000000449,32,0.092702,0.589335,0.589335,1.000002,1.7884760000000002,413.0,315.0,1.0,
BN_radical_complex_r,BN_00413_00317,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00317_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7879,0.7509,0.7509,0.037900000000000045,0.0009000000000000119,33,0.107417,0.474722,0.474722,1.000001,1.730631,413.0,317.0,2.0,
BN_radical_complex_r,BN_00413_00318,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00318_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7857,0.7507,0.7507,0.035699999999999954,0.0007000000000000339,43,0.131008,0.500138,0.500138,0.9999969999999999,1.814255,413.0,318.0,5.0,
BN_radical_complex_r,BN_00413_00321,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00321_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7878,0.7508,0.7508,0.037799999999999945,0.0008000000000000229,50,0.128014,0.485356,0.485356,0.9999980000000002,1.883206,413.0,321.0,2.0,
BN_radical_complex_r,BN_00413_00322,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00322_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7868,0.7507,0.7507,0.036800000000000055,0.0007000000000000339,44,0.096721,0.493151,0.493151,0.9999999999999999,1.80874,413.0,322.0,2.0,
BN_radical_complex_r,BN_00413_00323,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00323_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7837,0.7505,0.7505,0.03369999999999995,0.0004999999999999449,41,0.072626,0.500641,0.500641,1.000002,1.7264059999999999,413.0,323.0,2.0,
BN_radical_complex_r,BN_00413_00324,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00324_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7822,0.7506,0.7506,0.032200000000000006,0.0006000000000000449,39,0.116079,0.552744,0.552744,1.000001,1.8094270000000001,413.0,324.0,3.0,
BN_radical_complex_r,BN_00413_00326,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00326_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7801,0.7505,0.7505,0.030100000000000016,0.0004999999999999449,44,0.074363,0.541672,0.541672,1.0000030000000006,1.6894109999999998,413.0,326.0,3.0,
BN_radical_complex_r,BN_00413_00328,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00328_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7794,0.7504,0.7504,0.02939999999999998,0.00039999999999995595,33,0.077816,0.556194,0.556194,0.9999999999999999,1.65651,413.0,328.0,3.0,
BN_radical_complex_r,BN_00413_00339,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00339_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7569,0.75,0.75,0.006900000000000017,0.0,31,0.111328,0.745525,0.745525,1.0,1.1766459999999999,413.0,339.0,4.0,
BN_radical_complex_r,BN_00413_00340,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00340_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7579,0.75,0.75,0.007900000000000018,0.0,37,0.147104,0.588814,0.588814,1.0000019999999998,1.1048539999999996,413.0,340.0,3.0,
BN_radical_complex_r,BN_00413_00342,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00342_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0,38,0.149173,0.602712,0.602712,0.999999,1.0825990000000003,413.0,342.0,4.0,
BN_radical_complex_r,BN_00413_00343,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00343_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7564,0.75,0.75,0.006399999999999961,0.0,36,0.134543,0.625896,0.625896,0.999999,1.1482510000000001,413.0,343.0,3.0,
BN_radical_complex_r,BN_00413_00350_Naid_00006,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00413_Nu_00350_Naid_00006_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7759,0.7503,0.7503,0.025900000000000034,0.00029999999999996696,38,0.162928,0.471398,0.471398,1.0,1.6318339999999998,413.0,350.0,6.0,
BN_radical_complex_r,BN_00413_00353_Naid_00007,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00413_Nu_00353_Naid_00007_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7662,0.7501,0.7501,0.016199999999999992,9.999999999998899e-05,41,0.099165,0.393519,0.393519,1.0000010000000001,1.306731,413.0,353.0,7.0,
BN_radical_complex_r,BN_00413_00357_Naid_00005,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00413_Nu_00357_Naid_00005_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7914,0.7509,0.7509,0.04139999999999999,0.0009000000000000119,38,0.207699,0.441196,0.441196,1.0000029999999998,1.6648090000000002,413.0,357.0,5.0,
BN_radical_complex_r,BN_00413_00359_Naid_00002,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00413_Nu_00359_Naid_00002_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0,32,0.123507,0.74403,0.74403,0.9999999999999999,1.110372,413.0,359.0,2.0,
BN_radical_complex_r,BN_00413_00368,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00368_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7689,0.7502,0.7502,0.018900000000000028,0.00019999999999997797,47,0.084083,0.496683,0.496683,1.0000030000000002,1.5986409999999995,413.0,368.0,3.0,
BN_radical_complex_r,BN_00413_00371,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00371_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7561,0.75,0.75,0.006099999999999994,0.0,37,0.094925,0.783969,0.783969,0.9999990000000002,1.579265,413.0,371.0,6.0,
BN_radical_complex_r,BN_00413_00379,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00379_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7647,0.7501,0.7501,0.014700000000000046,9.999999999998899e-05,40,0.083669,0.386705,0.386705,1.0000010000000001,1.245793,413.0,379.0,9.0,
BN_radical_complex_r,BN_00413_00380,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00380_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7827,0.7507,0.7507,0.03269999999999995,0.0007000000000000339,37,0.121338,0.588893,0.588893,1.0,1.9476859999999998,413.0,380.0,5.0,
BN_radical_complex_r,BN_00413_00383,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00413_Nu_00383_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.785,0.7508,0.7508,0.03500000000000003,0.0008000000000000229,39,0.145126,0.535836,0.535836,0.9999969999999999,1.8561389999999998,413.0,383.0,7.0,
